Date: 2025-06-19 12:19:31 - Error during saving
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/plant/train/plant_0116_SMPLER_centered_scaled_remeshing_iso_iter7_lce.csv - Taux de NaN : 1.0
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/plant/train/plant_0124_SMPLER_centered_scaled_remeshing_iso_iter7_lce.csv - Taux de NaN : 0.5867738399707709
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/plant/train/plant_0059_SMPLER_centered_scaled_remeshing_iso_iter3_lce.csv - Taux de NaN : 1.0
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/plant/train/plant_0145_SMPLER_centered_scaled_remeshing_iso_iter7_lce.csv - Taux de NaN : 1.0
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/plant/train/plant_0159_SMPLER_centered_scaled_remeshing_iso_iter6_lce.csv - Taux de NaN : 0.13742950430394776
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/plant/train/plant_0044_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.10304878048780487
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/plant/train/plant_0149_SMPLER_centered_scaled_remeshing_iso_iter6_lce.csv - Taux de NaN : 0.96796875
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/plant/train/plant_0017_SMPLER_centered_scaled_remeshing_iso_iter6_lce.csv - Taux de NaN : 0.9995771670190274
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/plant/train/plant_0024_SMPLER_centered_scaled_remeshing_iso_iter5_lce.csv - Taux de NaN : 0.9862851737999527
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/plant/train/plant_0087_SMPLER_centered_scaled_remeshing_iso_iter5_lce.csv - Taux de NaN : 0.7170529228640609
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/plant/train/plant_0111_SMPLER_centered_scaled_remeshing_iso_iter3_lce.csv - Taux de NaN : 1.0
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/plant/train/plant_0204_SMPLER_centered_scaled_remeshing_iso_iter4_lce.csv - Taux de NaN : 0.9987043098745226
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/plant/train/plant_0237_SMPLER_centered_scaled_remeshing_iso_iter7_lce.csv - Taux de NaN : 0.9801638637343683
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/plant/test/plant_0278_SMPLER_centered_scaled_remeshing_iso_iter6_lce.csv - Taux de NaN : 1.0
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/plant/test/plant_0315_SMPLER_centered_scaled_remeshing_iso_iter6_lce.csv - Taux de NaN : 0.1232037691401649
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/plant/test/plant_0255_SMPLER_centered_scaled_remeshing_iso_iter4_lce.csv - Taux de NaN : 0.12474489795918367
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/plant/test/plant_0268_SMPLER_centered_scaled_remeshing_iso_iter6_lce.csv - Taux de NaN : 0.10168625447112928
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/plant/test/plant_0305_SMPLER_centered_scaled_remeshing_iso_iter6_lce.csv - Taux de NaN : 1.0
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/plant/test/plant_0275_SMPLER_centered_scaled_remeshing_iso_iter6_lce.csv - Taux de NaN : 1.0
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0130_SMPLER_centered_scaled_remeshing_iso_iter10_lce.csv - Taux de NaN : 1.0
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0089_SMPLER_centered_scaled_remeshing_iso_iter11_lce.csv - Taux de NaN : 0.300739787713091
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0245_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.17486005089058523
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0046_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.2086063132817153
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0121_SMPLER_centered_scaled_remeshing_iso_iter10_lce.csv - Taux de NaN : 0.3689959598982493
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0166_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.2312508696257131
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0129_SMPLER_centered_scaled_remeshing_iso_iter9_lce.csv - Taux de NaN : 0.21408753244428533
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0109_SMPLER_centered_scaled_remeshing_iso_iter9_lce.csv - Taux de NaN : 1.0
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0280_SMPLER_centered_scaled_remeshing_iso_iter7_lce.csv - Taux de NaN : 0.3706278274302107
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0070_SMPLER_centered_scaled_remeshing_iso_iter9_lce.csv - Taux de NaN : 0.3074834365156946
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0012_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.4496297167038909
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0069_SMPLER_centered_scaled_remeshing_iso_iter9_lce.csv - Taux de NaN : 0.933245062341388
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0270_SMPLER_centered_scaled_remeshing_iso_iter10_lce.csv - Taux de NaN : 0.18826007852149765
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0254_SMPLER_centered_scaled_remeshing_iso_iter7_lce.csv - Taux de NaN : 1.0
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0042_SMPLER_centered_scaled_remeshing_iso_iter10_lce.csv - Taux de NaN : 0.2679790026246719
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0125_SMPLER_centered_scaled_remeshing_iso_iter7_lce.csv - Taux de NaN : 0.23787294499695555
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0047_SMPLER_centered_scaled_remeshing_iso_iter7_lce.csv - Taux de NaN : 0.37856328392246297
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0226_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.2249629995066601
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0244_SMPLER_centered_scaled_remeshing_iso_iter7_lce.csv - Taux de NaN : 0.9026826152595517
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0169_SMPLER_centered_scaled_remeshing_iso_iter9_lce.csv - Taux de NaN : 0.13461313355963947
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0102_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.5200551660728652
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0156_SMPLER_centered_scaled_remeshing_iso_iter9_lce.csv - Taux de NaN : 0.1945924347362813
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0267_SMPLER_centered_scaled_remeshing_iso_iter10_lce.csv - Taux de NaN : 0.3153153153153153
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0035_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.25580885576501533
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0106_SMPLER_centered_scaled_remeshing_iso_iter7_lce.csv - Taux de NaN : 0.28779576587795763
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0028_SMPLER_centered_scaled_remeshing_iso_iter11_lce.csv - Taux de NaN : 0.24687088274044797
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0233_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.14206349206349206
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0150_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.2877244565788092
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0284_SMPLER_centered_scaled_remeshing_iso_iter7_lce.csv - Taux de NaN : 0.9681757059614523
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0213_SMPLER_centered_scaled_remeshing_iso_iter7_lce.csv - Taux de NaN : 0.1806814629571741
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0204_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.5436998147004324
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0153_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.5640055492495901
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0193_SMPLER_centered_scaled_remeshing_iso_iter7_lce.csv - Taux de NaN : 0.3243140243902439
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0160_SMPLER_centered_scaled_remeshing_iso_iter10_lce.csv - Taux de NaN : 0.6292982231880353
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0163_SMPLER_centered_scaled_remeshing_iso_iter10_lce.csv - Taux de NaN : 0.5883578431372549
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0234_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.19237079573420837
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0022_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.5591749644381223
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0250_SMPLER_centered_scaled_remeshing_iso_iter11_lce.csv - Taux de NaN : 0.13171839515518546
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0003_SMPLER_centered_scaled_remeshing_iso_iter6_lce.csv - Taux de NaN : 0.1313475686344877
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0024_SMPLER_centered_scaled_remeshing_iso_iter12_lce.csv - Taux de NaN : 0.18635170603674542
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0146_SMPLER_centered_scaled_remeshing_iso_iter9_lce.csv - Taux de NaN : 0.856815578465063
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0194_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.3465218515645203
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0095_SMPLER_centered_scaled_remeshing_iso_iter9_lce.csv - Taux de NaN : 0.9648806218767352
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0092_SMPLER_centered_scaled_remeshing_iso_iter10_lce.csv - Taux de NaN : 0.7290269828291087
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0192_SMPLER_centered_scaled_remeshing_iso_iter7_lce.csv - Taux de NaN : 0.24675942442621002
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0176_SMPLER_centered_scaled_remeshing_iso_iter7_lce.csv - Taux de NaN : 1.0
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0059_SMPLER_centered_scaled_remeshing_iso_iter7_lce.csv - Taux de NaN : 0.33903892481298337
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0078_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.5158854166666667
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0135_SMPLER_centered_scaled_remeshing_iso_iter7_lce.csv - Taux de NaN : 0.3688579461775338
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0112_SMPLER_centered_scaled_remeshing_iso_iter11_lce.csv - Taux de NaN : 0.1595378902489341
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0083_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.5913604766633564
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0081_SMPLER_centered_scaled_remeshing_iso_iter10_lce.csv - Taux de NaN : 0.8475142887954276
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0076_SMPLER_centered_scaled_remeshing_iso_iter10_lce.csv - Taux de NaN : 0.9519262795603419
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0185_SMPLER_centered_scaled_remeshing_iso_iter9_lce.csv - Taux de NaN : 0.6536458333333334
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0054_SMPLER_centered_scaled_remeshing_iso_iter7_lce.csv - Taux de NaN : 0.9072626862561217
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0190_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 1.0
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0051_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.9979705733130391
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0206_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.9688125592666736
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0080_SMPLER_centered_scaled_remeshing_iso_iter10_lce.csv - Taux de NaN : 0.34022109722078725
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0240_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.9989658738366081
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0031_SMPLER_centered_scaled_remeshing_iso_iter9_lce.csv - Taux de NaN : 0.549299642955232
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0027_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.5361143298570876
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0263_SMPLER_centered_scaled_remeshing_iso_iter9_lce.csv - Taux de NaN : 0.5676365492598264
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0205_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.21603589094673875
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0164_SMPLER_centered_scaled_remeshing_iso_iter10_lce.csv - Taux de NaN : 0.15523198420533071
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0127_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.17925162446784673
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0043_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.2090505274847307
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0023_SMPLER_centered_scaled_remeshing_iso_iter9_lce.csv - Taux de NaN : 0.963642373161461
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0136_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.17371475953565504
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0122_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.30925925925925923
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0099_SMPLER_centered_scaled_remeshing_iso_iter7_lce.csv - Taux de NaN : 0.5434890245915167
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0155_SMPLER_centered_scaled_remeshing_iso_iter10_lce.csv - Taux de NaN : 0.2394904458598726
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0188_SMPLER_centered_scaled_remeshing_iso_iter10_lce.csv - Taux de NaN : 0.9899944413563091
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0277_SMPLER_centered_scaled_remeshing_iso_iter12_lce.csv - Taux de NaN : 0.16107803196490128
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0228_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.33552014995313967
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0148_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.2820675105485232
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0165_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.9918460098917257
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0098_SMPLER_centered_scaled_remeshing_iso_iter9_lce.csv - Taux de NaN : 0.5638245441103992
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0128_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.3974506054811982
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0161_SMPLER_centered_scaled_remeshing_iso_iter9_lce.csv - Taux de NaN : 0.3154143154143154
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0057_SMPLER_centered_scaled_remeshing_iso_iter9_lce.csv - Taux de NaN : 0.1962198186386977
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0019_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.26165615631138217
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0120_SMPLER_centered_scaled_remeshing_iso_iter9_lce.csv - Taux de NaN : 0.2032574006822934
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0104_SMPLER_centered_scaled_remeshing_iso_iter9_lce.csv - Taux de NaN : 0.3268274490303332
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0007_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.9709985718993739
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0071_SMPLER_centered_scaled_remeshing_iso_iter11_lce.csv - Taux de NaN : 0.9162830532062949
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0159_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.1526491769547325
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0221_SMPLER_centered_scaled_remeshing_iso_iter9_lce.csv - Taux de NaN : 0.35368712702472294
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0090_SMPLER_centered_scaled_remeshing_iso_iter12_lce.csv - Taux de NaN : 0.10673076923076923
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0075_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.8508343739357476
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0114_SMPLER_centered_scaled_remeshing_iso_iter10_lce.csv - Taux de NaN : 0.6130704082922513
/media/disk1/mpelissi-data/Modelnet40_limper_remeshing_iso_lce/mantel/train/mantel_0041_SMPLER_centered_scaled_remeshing_iso_iter8_lce.csv - Taux de NaN : 0.9987641837995731
